Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 00:08:34.672,114266.3,0.002,BTCUSDT
2025-09-30 00:08:34.679,114266.5,0.001,BTCUSDT
2025-09-30 00:08:34.679,114266.5,0.001,BTCUSDT
2025-09-30 00:08:34.679,114266.9,0.002,BTCUSDT
2025-09-30 00:08:34.679,114266.9,0.001,BTCUSDT
2025-09-30 00:08:34.679,114267.5,0.002,BTCUSDT
2025-09-30 00:08:34.679,114267.9,0.066,BTCUSDT
2025-09-30 00:08:34.679,114268.0,0.065,BTCUSDT
2025-09-30 00:08:34.679,114268.1,0.002,BTCUSDT
2025-09-30 00:08:34.679,114268.7,0.002,BTCUSDT
2025-09-30 00:08:34.679,114269.0,0.053,BTCUSDT
2025-09-30 00:08:34.680,114269.0,0.022,BTCUSDT
2025-09-30 00:08:34.681,114269.2,0.001,BTCUSDT
2025-09-30 00:08:34.681,114269.3,0.002,BTCUSDT
2025-09-30 00:08:34.681,114269.4,0.001,BTCUSDT
2025-09-30 00:08:34.681,114269.4,0.06,BTCUSDT
2025-09-30 00:08:34.681,114269.4,0.001,BTCUSDT
2025-09-30 00:08:34.681,114269.4,0.018,BTCUSDT
2025-09-30 00:08:34.681,114269.4,0.001,BTCUSDT
2025-09-30 00:08:34.685,114269.5,0.046,BTCUSDT
2025-09-30 00:08:34.685,114269.8,0.002,BTCUSDT
2025-09-30 00:08:34.685,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.004,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114269.9,0.001,BTCUSDT
2025-09-30 00:08:34.696,114270.0,0.001,BTCUSDT
2025-09-30 00:08:34.696,114270.0,0.001,BTCUSDT
2025-09-30 00:08:34.696,114270.0,0.002,BTCUSDT
2025-09-30 00:08:34.696,114270.0,0.001,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.002,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.001,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.001,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.001,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.001,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.001,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.001,BTCUSDT
2025-09-30 00:08:34.711,114270.1,0.001,BTCUSDT
